sku_id,week,actual_demand,outlier_type,is_outlier_true,is_outlier_if,if_score
SKU-028,2022-07-11,193,none,0,0,0.1837
SKU-028,2022-07-18,165,none,0,0,0.1158
SKU-028,2022-07-25,507,business,1,1,-0.1199
SKU-028,2022-08-01,197,none,0,0,0.1881
SKU-028,2022-08-08,198,none,0,0,0.1892
SKU-028,2022-08-15,184,none,0,0,0.1716
SKU-028,2022-08-22,180,none,0,0,0.1566
SKU-028,2022-08-29,194,none,0,0,0.1834
SKU-028,2022-09-05,219,none,0,0,0.1467
SKU-028,2022-09-12,188,none,0,0,0.1804
SKU-028,2022-09-19,200,none,0,0,0.1823
SKU-028,2022-09-26,203,none,0,0,0.1822
SKU-028,2022-10-03,186,none,0,0,0.1684
SKU-028,2022-10-10,207,none,0,0,0.1775
SKU-028,2022-10-17,196,none,0,0,0.1762
SKU-028,2022-10-24,202,none,0,0,0.173
SKU-028,2022-10-31,201,none,0,0,0.1608
SKU-028,2022-11-07,205,none,0,0,0.1565
SKU-028,2022-11-14,191,none,0,0,0.152
SKU-028,2022-11-21,213,none,0,0,0.1438
SKU-028,2022-11-28,234,none,0,0,0.0679
SKU-028,2022-12-05,165,none,0,0,0.0772
SKU-028,2022-12-12,213,none,0,0,0.1069
SKU-028,2022-12-19,210,none,0,0,0.0922
SKU-028,2022-12-26,195,none,0,0,0.0666
SKU-028,2023-01-02,177,none,0,0,0.0023
SKU-028,2023-01-09,206,none,0,0,0.062
SKU-028,2023-01-16,202,none,0,0,0.0874
SKU-028,2023-01-23,182,none,0,0,0.0856
SKU-028,2023-01-30,184,none,0,0,0.1207
SKU-028,2023-02-06,223,none,0,0,0.0808
SKU-028,2023-02-13,191,none,0,0,0.1428
SKU-028,2023-02-20,220,none,0,0,0.1266
SKU-028,2023-02-27,143,none,0,1,-0.0026
SKU-028,2023-03-06,175,none,0,0,0.1166
SKU-028,2023-03-13,205,none,0,0,0.1696
SKU-028,2023-03-20,200,none,0,0,0.1704
SKU-028,2023-03-27,201,none,0,0,0.1794
SKU-028,2023-04-03,187,none,0,0,0.1622
SKU-028,2023-04-10,192,none,0,0,0.1685
SKU-028,2023-04-17,223,none,0,0,0.1541
SKU-028,2023-04-24,209,none,0,0,0.1877
SKU-028,2023-05-01,145,none,0,0,0.0267
SKU-028,2023-05-08,203,none,0,0,0.1822
SKU-028,2023-05-15,202,none,0,0,0.1883
SKU-028,2023-05-22,239,none,0,0,0.0976
SKU-028,2023-05-29,198,none,0,0,0.1743
SKU-028,2023-06-05,193,none,0,0,0.1858
SKU-028,2023-06-12,194,none,0,0,0.1864
SKU-028,2023-06-19,212,none,0,0,0.1827
SKU-028,2023-06-26,197,none,0,0,0.1843
SKU-028,2023-07-03,195,none,0,0,0.1834
SKU-028,2023-07-10,187,none,0,0,0.1768
SKU-028,2023-07-17,177,none,0,0,0.1499
SKU-028,2023-07-24,187,none,0,0,0.1796
SKU-028,2023-07-31,191,none,0,0,0.1826
SKU-028,2023-08-07,213,none,0,0,0.1787
SKU-028,2023-08-14,212,none,0,0,0.1781
SKU-028,2023-08-21,216,none,0,0,0.1712
SKU-028,2023-08-28,207,none,0,0,0.1791
SKU-028,2023-09-04,213,none,0,0,0.1704
SKU-028,2023-09-11,210,none,0,0,0.1705
SKU-028,2023-09-18,162,none,0,0,0.1099
SKU-028,2023-09-25,171,none,0,0,0.1337
SKU-028,2023-10-02,202,none,0,0,0.178
SKU-028,2023-10-09,220,none,0,0,0.1379
SKU-028,2023-10-16,164,none,0,0,0.1092
SKU-028,2023-10-23,208,none,0,0,0.1611
SKU-028,2023-10-30,186,none,0,0,0.1595
SKU-028,2023-11-06,192,none,0,0,0.1471
SKU-028,2023-11-13,195,none,0,0,0.1558
SKU-028,2023-11-20,183,none,0,0,0.1265
SKU-028,2023-11-27,203,none,0,0,0.1385
SKU-028,2023-12-04,167,none,0,0,0.08
SKU-028,2023-12-11,176,none,0,0,0.0832
SKU-028,2023-12-18,213,none,0,0,0.0945
SKU-028,2023-12-25,199,none,0,0,0.0711
SKU-028,2024-01-01,188,none,0,0,0.0508
SKU-028,2024-01-08,190,none,0,0,0.0742
SKU-028,2024-01-15,188,none,0,0,0.0969
SKU-028,2024-01-22,212,none,0,0,0.0834
SKU-028,2024-01-29,190,none,0,0,0.1309
SKU-028,2024-02-05,186,none,0,0,0.1314
SKU-028,2024-02-12,208,none,0,0,0.1319
SKU-028,2024-02-19,204,none,0,0,0.1559
SKU-028,2024-02-26,196,none,0,0,0.1503
SKU-028,2024-03-04,218,none,0,0,0.1512
SKU-028,2024-03-11,229,none,0,0,0.1028
SKU-028,2024-03-18,168,none,0,0,0.0868
SKU-028,2024-03-25,206,none,0,0,0.1778
SKU-028,2024-04-01,201,none,0,0,0.179
SKU-028,2024-04-08,218,none,0,0,0.1627
SKU-028,2024-04-15,209,none,0,0,0.1818
SKU-028,2024-04-22,190,none,0,0,0.1753
SKU-028,2024-04-29,211,none,0,0,0.1827
SKU-028,2024-05-06,523,business,1,1,-0.1199
SKU-028,2024-05-13,213,none,0,0,0.1855
SKU-028,2024-05-20,183,none,0,0,0.1637
SKU-028,2024-05-27,219,none,0,0,0.1517
SKU-028,2024-06-03,186,none,0,0,0.174
SKU-028,2024-06-10,339,business,1,1,-0.0658
SKU-028,2024-06-17,205,none,0,0,0.1916
SKU-028,2024-06-24,207,none,0,0,0.1863
SKU-028,2024-07-01,227,none,0,0,0.1136
SKU-028,2024-07-08,203,none,0,0,0.1877
SKU-028,2024-07-15,189,none,0,0,0.1793
SKU-028,2024-07-22,246,none,0,0,0.0475
SKU-028,2024-07-29,202,none,0,0,0.1922
SKU-028,2024-08-05,187,none,0,0,0.1803
SKU-028,2024-08-12,188,none,0,0,0.1808
SKU-028,2024-08-19,199,none,0,0,0.1853
SKU-028,2024-08-26,171,none,0,0,0.1358
SKU-028,2024-09-02,144,none,0,0,0.023
SKU-028,2024-09-09,186,none,0,0,0.1806
SKU-028,2024-09-16,194,none,0,0,0.1827
SKU-028,2024-09-23,195,none,0,0,0.1781
SKU-028,2024-09-30,219,none,0,0,0.1454
SKU-028,2024-10-07,215,none,0,0,0.1614
SKU-028,2024-10-14,186,none,0,0,0.1735
SKU-028,2024-10-21,196,none,0,0,0.1735
SKU-028,2024-10-28,182,none,0,0,0.1471
SKU-028,2024-11-04,206,none,0,0,0.1564
SKU-028,2024-11-11,188,none,0,0,0.1505
SKU-028,2024-11-18,221,none,0,0,0.1231
SKU-028,2024-11-25,194,none,0,0,0.1381
SKU-028,2024-12-02,236,none,0,0,0.0567
SKU-028,2024-12-09,177,none,0,0,0.084
SKU-028,2024-12-16,1648,noise,1,1,-0.2567
SKU-028,2024-12-23,221,none,0,0,0.0445
SKU-028,2024-12-30,202,none,0,0,0.0441
SKU-029,2022-02-07,190,none,0,0,0.194
SKU-029,2022-02-14,178,none,0,0,0.1945
SKU-029,2022-02-21,218,none,0,0,0.1808
SKU-029,2022-02-28,201,none,0,0,0.2207
SKU-029,2022-03-07,178,none,0,0,0.2052
SKU-029,2022-03-14,179,none,0,0,0.2044
SKU-029,2022-03-21,220,none,0,0,0.211
SKU-029,2022-03-28,232,none,0,0,0.1613
SKU-029,2022-04-04,203,none,0,0,0.2498
SKU-029,2022-04-11,196,none,0,0,0.2458
SKU-029,2022-04-18,220,none,0,0,0.2214
SKU-029,2022-04-25,215,none,0,0,0.2279
SKU-029,2022-05-02,222,none,0,0,0.2165
SKU-029,2022-05-09,200,none,0,0,0.2519
SKU-029,2022-05-16,173,none,0,0,0.2012
SKU-029,2022-05-23,182,none,0,0,0.225
SKU-029,2022-05-30,199,none,0,0,0.2304
SKU-029,2022-06-06,202,none,0,0,0.2359
SKU-029,2022-06-13,207,none,0,0,0.2425
SKU-029,2022-06-20,184,none,0,0,0.2276
SKU-029,2022-06-27,190,none,0,0,0.2319
SKU-029,2022-07-04,214,none,0,0,0.2521
SKU-029,2022-07-11,215,none,0,0,0.2474
SKU-029,2022-07-18,211,none,0,0,0.2435
SKU-029,2022-07-25,190,none,0,0,0.2323
SKU-029,2022-08-01,208,none,0,0,0.2359
SKU-029,2022-08-08,183,none,0,0,0.219
SKU-029,2022-08-15,203,none,0,0,0.2361
SKU-029,2022-08-22,201,none,0,0,0.2442
SKU-029,2022-08-29,189,none,0,0,0.2421
SKU-029,2022-09-05,184,none,0,0,0.2277
SKU-029,2022-09-12,408,business,1,1,-0.0264
SKU-029,2022-09-19,430,business,1,1,-0.0282
SKU-029,2022-09-26,210,none,0,0,0.2388
SKU-029,2022-10-03,222,none,0,0,0.1916
SKU-029,2022-10-10,197,none,0,0,0.2429
SKU-029,2022-10-17,179,none,0,0,0.2032
SKU-029,2022-10-24,221,none,0,0,0.1957
SKU-029,2022-10-31,181,none,0,0,0.2121
SKU-029,2022-11-07,207,none,0,0,0.2179
SKU-029,2022-11-14,186,none,0,0,0.2145
SKU-029,2022-11-21,215,none,0,0,0.2049
SKU-029,2022-11-28,208,none,0,0,0.2094
SKU-029,2022-12-05,200,none,0,0,0.2062
SKU-029,2022-12-12,222,none,0,0,0.1632
SKU-029,2022-12-19,212,none,0,0,0.1738
SKU-029,2022-12-26,163,none,0,0,0.0747
SKU-029,2023-01-02,268,none,0,1,-0.0153
SKU-029,2023-01-09,203,none,0,0,0.1611
SKU-029,2023-01-16,172,none,0,0,0.093
SKU-029,2023-01-23,210,none,0,0,0.1735
SKU-029,2023-01-30,214,none,0,0,0.1668
SKU-029,2023-02-06,183,none,0,0,0.2002
SKU-029,2023-02-13,180,none,0,0,0.2021
SKU-029,2023-02-20,185,none,0,0,0.1988
SKU-029,2023-02-27,212,none,0,0,0.2151
SKU-029,2023-03-06,211,none,0,0,0.225
SKU-029,2023-03-13,224,none,0,0,0.187
SKU-029,2023-03-20,199,none,0,0,0.2349
SKU-029,2023-03-27,522,business,1,1,-0.1126
SKU-029,2023-04-03,188,none,0,0,0.2349
SKU-029,2023-04-10,208,none,0,0,0.2426
SKU-029,2023-04-17,200,none,0,0,0.2441
SKU-029,2023-04-24,189,none,0,0,0.2367
SKU-029,2023-05-01,197,none,0,0,0.2428
SKU-029,2023-05-08,188,none,0,0,0.2399
SKU-029,2023-05-15,180,none,0,0,0.2284
SKU-029,2023-05-22,200,none,0,0,0.2379
SKU-029,2023-05-29,178,none,0,0,0.2083
SKU-029,2023-06-05,190,none,0,0,0.2281
SKU-029,2023-06-12,207,none,0,0,0.2425
SKU-029,2023-06-19,186,none,0,0,0.2354
SKU-029,2023-06-26,443,business,1,1,-0.0542
SKU-029,2023-07-03,214,none,0,0,0.2521
SKU-029,2023-07-10,205,none,0,0,0.2466
SKU-029,2023-07-17,190,none,0,0,0.2339
SKU-029,2023-07-24,215,none,0,0,0.2337
SKU-029,2023-07-31,195,none,0,0,0.2286
SKU-029,2023-08-07,153,none,0,0,0.0869
SKU-029,2023-08-14,167,none,0,0,0.1701
SKU-029,2023-08-21,169,none,0,0,0.1841
SKU-029,2023-08-28,213,none,0,0,0.2315
SKU-029,2023-09-04,173,none,0,0,0.2021
SKU-029,2023-09-11,219,none,0,0,0.2241
SKU-029,2023-09-18,220,none,0,0,0.2248
SKU-029,2023-09-25,210,none,0,0,0.2388
SKU-029,2023-10-02,177,none,0,0,0.2026
SKU-029,2023-10-09,199,none,0,0,0.2412
SKU-029,2023-10-16,212,none,0,0,0.2186
SKU-029,2023-10-23,197,none,0,0,0.2316
SKU-029,2023-10-30,184,none,0,0,0.2169
SKU-029,2023-11-06,173,none,0,0,0.1878
SKU-029,2023-11-13,228,none,0,0,0.1787
SKU-029,2023-11-20,203,none,0,0,0.2179
SKU-029,2023-11-27,200,none,0,0,0.2166
SKU-029,2023-12-04,152,none,0,0,0.061
SKU-029,2023-12-11,210,none,0,0,0.1895
SKU-029,2023-12-18,218,none,0,0,0.1639
SKU-029,2023-12-25,235,none,0,0,0.1072
SKU-029,2024-01-01,209,none,0,0,0.1217
SKU-029,2024-01-08,197,none,0,0,0.1536
SKU-029,2024-01-15,210,none,0,0,0.1611
SKU-029,2024-01-22,203,none,0,0,0.1754
SKU-029,2024-01-29,186,none,0,0,0.1883
SKU-029,2024-02-05,179,none,0,0,0.1964
SKU-029,2024-02-12,197,none,0,0,0.1987
SKU-029,2024-02-19,211,none,0,0,0.2136
SKU-029,2024-02-26,174,none,0,0,0.1673
SKU-029,2024-03-04,213,none,0,0,0.218
SKU-029,2024-03-11,201,none,0,0,0.2321
SKU-029,2024-03-18,234,none,0,0,0.1604
SKU-029,2024-03-25,187,none,0,0,0.2244
SKU-029,2024-04-01,203,none,0,0,0.2498
SKU-029,2024-04-08,195,none,0,0,0.2403
SKU-029,2024-04-15,214,none,0,0,0.2385
SKU-029,2024-04-22,177,none,0,0,0.2069
SKU-029,2024-04-29,208,none,0,0,0.2454
SKU-029,2024-05-06,201,none,0,0,0.247
SKU-029,2024-05-13,262,none,0,0,0.0569
SKU-029,2024-05-20,168,none,0,0,0.1568
SKU-029,2024-05-27,210,none,0,0,0.2277
SKU-029,2024-06-03,219,none,0,0,0.2165
SKU-029,2024-06-10,177,none,0,0,0.2092
SKU-029,2024-06-17,214,none,0,0,0.2404
SKU-029,2024-06-24,204,none,0,0,0.2421
SKU-029,2024-07-01,228,none,0,0,0.2022
SKU-029,2024-07-08,245,none,0,0,0.1326
SKU-029,2024-07-15,197,none,0,0,0.2467
SKU-029,2024-07-22,171,none,0,0,0.1731
SKU-029,2024-07-29,235,none,0,0,0.1614
SKU-029,2024-08-05,227,none,0,0,0.1836
SKU-029,2024-08-12,204,none,0,0,0.2339
SKU-029,2024-08-19,195,none,0,0,0.2378
SKU-029,2024-08-26,190,none,0,0,0.2428
SKU-029,2024-09-02,221,none,0,0,0.216
SKU-029,2024-09-09,183,none,0,0,0.2195
SKU-029,2024-09-16,196,none,0,0,0.2397
SKU-029,2024-09-23,178,none,0,0,0.2058
SKU-029,2024-09-30,186,none,0,0,0.2175
SKU-029,2024-10-07,199,none,0,0,0.2412
SKU-029,2024-10-14,204,none,0,0,0.2321
SKU-029,2024-10-21,225,none,0,0,0.1805
SKU-029,2024-10-28,174,none,0,0,0.1915
SKU-029,2024-11-04,190,none,0,0,0.217
SKU-029,2024-11-11,170,none,0,0,0.1705
SKU-029,2024-11-18,241,none,0,0,0.1357
SKU-029,2024-11-25,170,none,0,0,0.1619
SKU-029,2024-12-02,187,none,0,0,0.189
SKU-029,2024-12-09,213,none,0,0,0.1896
SKU-029,2024-12-16,178,none,0,0,0.1463
SKU-029,2024-12-23,267,none,0,0,0.0136
SKU-029,2024-12-30,181,none,0,0,0.0896
SKU-030,2022-02-07,212,none,0,0,0.1152
SKU-030,2022-02-14,202,none,0,0,0.1284
SKU-030,2022-02-21,208,none,0,0,0.1216
SKU-030,2022-02-28,191,none,0,0,0.1438
SKU-030,2022-03-07,185,none,0,0,0.1447
SKU-030,2022-03-14,190,none,0,0,0.151
SKU-030,2022-03-21,203,none,0,0,0.1558
SKU-030,2022-03-28,194,none,0,0,0.1557
SKU-030,2022-04-04,180,none,0,0,0.1292
SKU-030,2022-04-11,226,none,0,0,0.1205
SKU-030,2022-04-18,210,none,0,0,0.1461
SKU-030,2022-04-25,226,none,0,0,0.1335
SKU-030,2022-05-02,160,none,0,0,0.0305
SKU-030,2022-05-09,202,none,0,0,0.1625
SKU-030,2022-05-16,227,none,0,0,0.1337
SKU-030,2022-05-23,186,none,0,0,0.1434
SKU-030,2022-05-30,206,none,0,0,0.1459
SKU-030,2022-06-06,169,none,0,0,0.113
SKU-030,2022-06-13,218,none,0,0,0.1525
SKU-030,2022-06-20,196,none,0,0,0.1671
SKU-030,2022-06-27,209,none,0,0,0.1637
SKU-030,2022-07-04,206,none,0,0,0.1596
SKU-030,2022-07-11,215,none,0,0,0.1542
SKU-030,2022-07-18,210,none,0,0,0.1642
SKU-030,2022-07-25,222,none,0,0,0.1485
SKU-030,2022-08-01,188,none,0,0,0.1584
SKU-030,2022-08-08,147,none,0,0,0.0123
SKU-030,2022-08-15,215,none,0,0,0.156
SKU-030,2022-08-22,203,none,0,0,0.1774
SKU-030,2022-08-29,217,none,0,0,0.1438
SKU-030,2022-09-05,163,none,0,0,0.0904
SKU-030,2022-09-12,194,none,0,0,0.1691
SKU-030,2022-09-19,232,none,0,0,0.1087
SKU-030,2022-09-26,182,none,0,0,0.1501
SKU-030,2022-10-03,233,none,0,0,0.1046
SKU-030,2022-10-10,202,none,0,0,0.1607
SKU-030,2022-10-17,233,none,0,0,0.1133
SKU-030,2022-10-24,215,none,0,0,0.1491
SKU-030,2022-10-31,167,none,0,0,0.1062
SKU-030,2022-11-07,188,none,0,0,0.1438
SKU-030,2022-11-14,175,none,0,0,0.115
SKU-030,2022-11-21,213,none,0,0,0.1398
SKU-030,2022-11-28,196,none,0,0,0.1355
SKU-030,2022-12-05,371,business,1,1,-0.0806
SKU-030,2022-12-12,228,none,0,0,0.0857
SKU-030,2022-12-19,232,none,0,0,0.0747
SKU-030,2022-12-26,193,none,0,0,0.0658
SKU-030,2023-01-02,211,none,0,0,0.0181
SKU-030,2023-01-09,189,none,0,0,0.0523
SKU-030,2023-01-16,200,none,0,0,0.0886
SKU-030,2023-01-23,200,none,0,0,0.0924
SKU-030,2023-01-30,179,none,0,0,0.0691
SKU-030,2023-02-06,217,none,0,0,0.0939
SKU-030,2023-02-13,186,none,0,0,0.1113
SKU-030,2023-02-20,206,none,0,0,0.1259
SKU-030,2023-02-27,240,none,0,0,0.0473
SKU-030,2023-03-06,183,none,0,0,0.1396
SKU-030,2023-03-13,195,none,0,0,0.1475
SKU-030,2023-03-20,178,none,0,0,0.125
SKU-030,2023-03-27,223,none,0,0,0.1194
SKU-030,2023-04-03,208,none,0,0,0.1423
SKU-030,2023-04-10,201,none,0,0,0.1631
SKU-030,2023-04-17,436,business,1,1,-0.1334
SKU-030,2023-04-24,201,none,0,0,0.161
SKU-030,2023-05-01,209,none,0,0,0.1534
SKU-030,2023-05-08,177,none,0,0,0.1275
SKU-030,2023-05-15,217,none,0,0,0.1441
SKU-030,2023-05-22,216,none,0,0,0.1478
SKU-030,2023-05-29,185,none,0,0,0.1439
SKU-030,2023-06-05,170,none,0,0,0.1195
SKU-030,2023-06-12,188,none,0,0,0.1615
SKU-030,2023-06-19,223,none,0,0,0.146
SKU-030,2023-06-26,213,none,0,0,0.167
SKU-030,2023-07-03,211,none,0,0,0.1663
SKU-030,2023-07-10,184,none,0,0,0.1525
SKU-030,2023-07-17,181,none,0,0,0.1486
SKU-030,2023-07-24,223,none,0,0,0.1442
SKU-030,2023-07-31,230,none,0,0,0.1244
SKU-030,2023-08-07,1881,noise,1,1,-0.2253
SKU-030,2023-08-14,227,none,0,0,0.1366
SKU-030,2023-08-21,207,none,0,0,0.1672
SKU-030,2023-08-28,193,none,0,0,0.1645
SKU-030,2023-09-04,204,none,0,0,0.1678
SKU-030,2023-09-11,182,none,0,0,0.1541
SKU-030,2023-09-18,222,none,0,0,0.1336
SKU-030,2023-09-25,177,none,0,0,0.1366
SKU-030,2023-10-02,182,none,0,0,0.1466
SKU-030,2023-10-09,228,none,0,0,0.119
SKU-030,2023-10-16,195,none,0,0,0.15
SKU-030,2023-10-23,201,none,0,0,0.1607
SKU-030,2023-10-30,212,none,0,0,0.1392
SKU-030,2023-11-06,200,none,0,0,0.1493
SKU-030,2023-11-13,1463,noise,1,1,-0.2005
SKU-030,2023-11-20,195,none,0,0,0.1391
SKU-030,2023-11-27,203,none,0,0,0.1317
SKU-030,2023-12-04,169,none,0,0,0.0859
SKU-030,2023-12-11,211,none,0,0,0.0917
SKU-030,2023-12-18,230,none,0,0,0.0738
SKU-030,2023-12-25,191,none,0,0,0.0616
SKU-030,2024-01-01,202,none,0,0,0.0615
SKU-030,2024-01-08,194,none,0,0,0.0652
SKU-030,2024-01-15,216,none,0,0,0.0567
SKU-030,2024-01-22,212,none,0,0,0.0774
SKU-030,2024-01-29,235,none,0,0,0.0213
SKU-030,2024-02-05,204,none,0,0,0.1173
SKU-030,2024-02-12,177,none,0,0,0.089
SKU-030,2024-02-19,230,none,0,0,0.0606
SKU-030,2024-02-26,172,none,0,0,0.0868
SKU-030,2024-03-04,174,none,0,0,0.1047
SKU-030,2024-03-11,191,none,0,0,0.1544
SKU-030,2024-03-18,202,none,0,0,0.1611
SKU-030,2024-03-25,242,none,0,0,0.0495
SKU-030,2024-04-01,182,none,0,0,0.1411
SKU-030,2024-04-08,188,none,0,0,0.1482
SKU-030,2024-04-15,200,none,0,0,0.1626
SKU-030,2024-04-22,237,none,0,0,0.0815
SKU-030,2024-04-29,203,none,0,0,0.1631
SKU-030,2024-05-06,192,none,0,0,0.1562
SKU-030,2024-05-13,201,none,0,0,0.1584
SKU-030,2024-05-20,228,none,0,0,0.1307
SKU-030,2024-05-27,226,none,0,0,0.1288
SKU-030,2024-06-03,221,none,0,0,0.1424
SKU-030,2024-06-10,185,none,0,0,0.1602
SKU-030,2024-06-17,191,none,0,0,0.1675
SKU-030,2024-06-24,197,none,0,0,0.1594
SKU-030,2024-07-01,213,none,0,0,0.1646
SKU-030,2024-07-08,158,none,0,0,0.0496
SKU-030,2024-07-15,196,none,0,0,0.164
SKU-030,2024-07-22,183,none,0,0,0.1554
SKU-030,2024-07-29,173,none,0,0,0.1289
SKU-030,2024-08-05,200,none,0,0,0.1652
SKU-030,2024-08-12,184,none,0,0,0.151
SKU-030,2024-08-19,201,none,0,0,0.176
SKU-030,2024-08-26,205,none,0,0,0.1606
SKU-030,2024-09-02,191,none,0,0,0.1744
SKU-030,2024-09-09,196,none,0,0,0.1708
SKU-030,2024-09-16,200,none,0,0,0.1562
SKU-030,2024-09-23,188,none,0,0,0.1473
SKU-030,2024-09-30,176,none,0,0,0.1335
SKU-030,2024-10-07,161,none,0,0,0.0767
SKU-030,2024-10-14,239,none,0,0,0.0927
SKU-030,2024-10-21,218,none,0,0,0.1415
SKU-030,2024-10-28,161,none,0,0,0.075
SKU-030,2024-11-04,169,none,0,0,0.1171
SKU-030,2024-11-11,211,none,0,0,0.1332
SKU-030,2024-11-18,217,none,0,0,0.1298
SKU-030,2024-11-25,181,none,0,0,0.1134
SKU-030,2024-12-02,170,none,0,0,0.0897
SKU-030,2024-12-09,237,none,0,0,0.0609
SKU-030,2024-12-16,195,none,0,0,0.0783
SKU-030,2024-12-23,246,none,0,1,-0.0138
SKU-030,2024-12-30,201,none,0,0,0.0613
SKU-031,2022-02-07,271,none,0,0,0.1072
SKU-031,2022-02-14,269,none,0,0,0.0941
SKU-031,2022-02-21,280,none,0,0,0.0807
SKU-031,2022-02-28,214,none,0,0,0.1294
SKU-031,2022-03-07,234,none,0,0,0.1097
SKU-031,2022-03-14,189,none,0,0,0.1453
SKU-031,2022-03-21,203,none,0,0,0.1658
SKU-031,2022-03-28,204,none,0,0,0.1653
SKU-031,2022-04-04,200,none,0,0,0.1664
SKU-031,2022-04-11,195,none,0,0,0.1617
SKU-031,2022-04-18,222,none,0,0,0.1451
SKU-031,2022-04-25,194,none,0,0,0.167
SKU-031,2022-05-02,186,none,0,0,0.1646
SKU-031,2022-05-09,169,none,0,0,0.1415
SKU-031,2022-05-16,1194,noise,1,1,-0.2345
SKU-031,2022-05-23,207,none,0,0,0.1542
SKU-031,2022-05-30,139,none,0,0,0.1132
SKU-031,2022-06-06,145,none,0,0,0.1428
SKU-031,2022-06-13,159,none,0,0,0.1472
SKU-031,2022-06-20,150,none,0,0,0.1596
SKU-031,2022-06-27,140,none,0,0,0.1533
SKU-031,2022-07-04,169,none,0,0,0.1638
SKU-031,2022-07-11,169,none,0,0,0.168
SKU-031,2022-07-18,138,none,0,0,0.1355
SKU-031,2022-07-25,147,none,0,0,0.1469
SKU-031,2022-08-01,153,none,0,0,0.1477
SKU-031,2022-08-08,156,none,0,0,0.1516
SKU-031,2022-08-15,140,none,0,0,0.136
SKU-031,2022-08-22,175,none,0,0,0.1496
SKU-031,2022-08-29,177,none,0,0,0.14
SKU-031,2022-09-05,206,none,0,0,0.1476
SKU-031,2022-09-12,191,none,0,0,0.1506
SKU-031,2022-09-19,199,none,0,0,0.1467
SKU-031,2022-09-26,230,none,0,0,0.1291
SKU-031,2022-10-03,203,none,0,0,0.1534
SKU-031,2022-10-10,204,none,0,0,0.1495
SKU-031,2022-10-17,165,none,0,0,0.0964
SKU-031,2022-10-24,211,none,0,0,0.1492
SKU-031,2022-10-31,241,none,0,0,0.1286
SKU-031,2022-11-07,278,none,0,0,0.0905
SKU-031,2022-11-14,254,none,0,0,0.1486
SKU-031,2022-11-21,272,none,0,0,0.1313
SKU-031,2022-11-28,303,none,0,0,0.0543
SKU-031,2022-12-05,258,none,0,0,0.1322
SKU-031,2022-12-12,586,business,1,1,-0.1702
SKU-031,2022-12-19,220,none,0,0,0.053
SKU-031,2022-12-26,234,none,0,0,0.0392
SKU-031,2023-01-02,255,none,0,0,0.0252
SKU-031,2023-01-09,274,none,0,0,0.0683
SKU-031,2023-01-16,308,none,0,0,0.0124
SKU-031,2023-01-23,266,none,0,0,0.085
SKU-031,2023-01-30,281,none,0,0,0.0755
SKU-031,2023-02-06,260,none,0,0,0.1043
SKU-031,2023-02-13,323,none,0,0,0.0197
SKU-031,2023-02-20,251,none,0,0,0.097
SKU-031,2023-02-27,197,none,0,0,0.1182
SKU-031,2023-03-06,207,none,0,0,0.1437
SKU-031,2023-03-13,205,none,0,0,0.1565
SKU-031,2023-03-20,195,none,0,0,0.1645
SKU-031,2023-03-27,206,none,0,0,0.1626
SKU-031,2023-04-03,189,none,0,0,0.1565
SKU-031,2023-04-10,179,none,0,0,0.1422
SKU-031,2023-04-17,196,none,0,0,0.1611
SKU-031,2023-04-24,215,none,0,0,0.1517
SKU-031,2023-05-01,221,none,0,0,0.1491
SKU-031,2023-05-08,184,none,0,0,0.1621
SKU-031,2023-05-15,230,none,0,0,0.1379
SKU-031,2023-05-22,201,none,0,0,0.1559
SKU-031,2023-05-29,147,none,0,0,0.1322
SKU-031,2023-06-05,137,none,0,0,0.1203
SKU-031,2023-06-12,174,none,0,0,0.1489
SKU-031,2023-06-19,141,none,0,0,0.1486
SKU-031,2023-06-26,130,none,0,0,0.069
SKU-031,2023-07-03,136,none,0,0,0.115
SKU-031,2023-07-10,139,none,0,0,0.1466
SKU-031,2023-07-17,172,none,0,0,0.15
SKU-031,2023-07-24,169,none,0,0,0.1605
SKU-031,2023-07-31,139,none,0,0,0.1326
SKU-031,2023-08-07,165,none,0,0,0.1597
SKU-031,2023-08-14,145,none,0,0,0.1506
SKU-031,2023-08-21,150,none,0,0,0.1421
SKU-031,2023-08-28,134,none,0,0,0.0588
SKU-031,2023-09-04,224,none,0,0,0.1257
SKU-031,2023-09-11,189,none,0,0,0.1566
SKU-031,2023-09-18,223,none,0,0,0.1411
SKU-031,2023-09-25,201,none,0,0,0.154
SKU-031,2023-10-02,190,none,0,0,0.1396
SKU-031,2023-10-09,179,none,0,0,0.1195
SKU-031,2023-10-16,169,none,0,0,0.1086
SKU-031,2023-10-23,210,none,0,0,0.1482
SKU-031,2023-10-30,213,none,0,0,0.1357
SKU-031,2023-11-06,254,none,0,0,0.1418
SKU-031,2023-11-13,254,none,0,0,0.1486
SKU-031,2023-11-20,268,none,0,0,0.1342
SKU-031,2023-11-27,244,none,0,0,0.1114
SKU-031,2023-12-04,296,none,0,0,0.0704
SKU-031,2023-12-11,260,none,0,0,0.126
SKU-031,2023-12-18,260,none,0,0,0.1121
SKU-031,2023-12-25,269,none,0,0,0.0711
SKU-031,2024-01-01,268,none,0,0,0.0433
SKU-031,2024-01-08,265,none,0,0,0.0727
SKU-031,2024-01-15,222,none,0,0,0.0365
SKU-031,2024-01-22,274,none,0,0,0.0849
